TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Other Theft,2020,3,2,15,57,10XX COMMERCIAL DR,Grandview-Woodland,494946.5477,5458077.7757
Other Theft,2020,5,9,13,2,10XX COMMERCIAL DR,Grandview-Woodland,494946.5477,5458077.7757
Other Theft,2020,11,15,4,8,10XX MCLEAN DR,Grandview-Woodland,494580.4897,5458115.0628
Other Theft,2020,3,2,0,1,10XX LAKEWOOD DR,Grandview-Woodland,495510.4588,5458070.0269
Other Theft,2020,2,12,11,30,11XX COMMERCIAL DR,Grandview-Woodland,494945.6026,5457986.709
Other Theft,2020,7,4,18,0,10XX VICTORIA DR,Grandview-Woodland,495229.0376,5458023.9634
Other Theft,2020,12,6,0,0,11XX GARDEN DR,Grandview-Woodland,495791.0039,5457951.3912
Other Theft,2020,4,28,22,0,12XX GARDEN DR,Grandview-Woodland,495790.4304,5457893.0307
Other Theft,2020,10,22,23,30,12XX COMMERCIAL DR,Grandview-Woodland,494943.7332,5457851.656
Other Theft,2020,10,23,10,44,12XX COMMERCIAL DR,Grandview-Woodland,494944.5247,5457896.427
Other Theft,2020,6,19,19,13,12XX COMMERCIAL DR,Grandview-Woodland,494944.6566,5457903.8889
Other Theft,2020,11,19,17,30,13XX ODLUM DR,Grandview-Woodland,494480.8447,5457806.0811
Other Theft,2020,8,16,4,0,13XX E 2ND AVE,Grandview-Woodland,494439.8146,5457339.0477
Other Theft,2020,11,1,0,0,13XX E 3RD AVE,Grandview-Woodland,494429.1135,5457239.0924
Other Theft,2020,3,1,6,45,13XX E GEORGIA ST,Grandview-Woodland,494466.0869,5458419.5866
Other Theft,2020,6,16,14,15,13XX GRANDVIEW HWY N,Grandview-Woodland,494485.9034,5457006.9887
Other Theft,2020,11,23,9,45,13XX GRAVELEY ST,Grandview-Woodland,494481.5165,5457530.5948
Other Theft,2020,1,19,22,40,14XX COMMERCIAL DR,Grandview-Woodland,494940.9358,5457701.9878
Other Theft,2020,9,21,14,38,14XX COMMERCIAL DR,Grandview-Woodland,494941.0146,5457706.8194
Other Theft,2020,8,3,0,0,14XX COTTON DR,Grandview-Woodland,494801.447,5457709.7948
Other Theft,2020,8,4,1,0,14XX E 3RD AVE,Grandview-Woodland,494545.4288,5457228.8508
Other Theft,2020,6,30,16,0,14XX E BROADWAY AVE,Grandview-Woodland,494525.8901,5456630.5808
Other Theft,2020,1,19,10,0,14XX E HASTINGS ST,Grandview-Woodland,494561.0742,5458727.4506
Other Theft,2020,1,26,20,19,14XX E HASTINGS ST,Grandview-Woodland,494561.0742,5458727.4506
Other Theft,2020,1,27,13,55,14XX E HASTINGS ST,Grandview-Woodland,494561.0742,5458727.4506
Other Theft,2020,2,28,17,57,14XX E HASTINGS ST,Grandview-Woodland,494561.0742,5458727.4506
Other Theft,2020,3,7,14,2,14XX E HASTINGS ST,Grandview-Woodland,494561.0742,5458727.4506
Other Theft,2020,3,18,14,30,14XX E HASTINGS ST,Grandview-Woodland,494561.0742,5458727.4506
Other Theft,2020,4,5,18,7,14XX E HASTINGS ST,Grandview-Woodland,494561.0742,5458727.4506
Other Theft,2020,5,22,18,0,14XX E HASTINGS ST,Grandview-Woodland,494561.0742,5458727.4506
Other Theft,2020,7,1,11,24,14XX E HASTINGS ST,Grandview-Woodland,494561.0742,5458727.4506
Other Theft,2020,10,30,16,33,14XX E HASTINGS ST,Grandview-Woodland,494561.0742,5458727.4506
Other Theft,2020,11,17,13,51,14XX E HASTINGS ST,Grandview-Woodland,494561.0742,5458727.4506
Other Theft,2020,11,17,20,15,14XX E HASTINGS ST,Grandview-Woodland,494561.0742,5458727.4506
Other Theft,2020,12,7,13,11,14XX E HASTINGS ST,Grandview-Woodland,494561.0742,5458727.4506
Other Theft,2020,9,14,16,15,14XX VENABLES ST,Grandview-Woodland,494648.6231,5458215.9095
Other Theft,2020,2,11,21,0,14XX WILLIAM ST,Grandview-Woodland,494538.3804,5457923.7763
Other Theft,2020,3,24,10,0,15XX ADANAC ST,Grandview-Woodland,494640.1203,5458317.1498
Other Theft,2020,4,7,12,0,15XX ADANAC ST,Grandview-Woodland,494640.1203,5458317.1498
Other Theft,2020,1,28,12,32,15XX CHARLES ST,Grandview-Woodland,494735.2604,5457817.0789
Other Theft,2020,12,11,19,30,15XX COMMERCIAL DR,Grandview-Woodland,494929.3948,5457564.1804
Other Theft,2020,1,11,19,38,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,1,14,12,46,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,1,16,16,47,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,1,19,18,40,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,1,21,10,48,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,1,28,13,7,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,2,5,18,38,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,2,6,17,45,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,2,7,15,54,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,2,8,10,13,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,2,11,10,13,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,2,12,13,21,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,2,13,15,5,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,2,16,14,54,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,2,16,19,53,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,2,21,15,32,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,2,22,14,42,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,2,22,20,56,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,2,22,20,59,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,3,6,13,33,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,3,6,17,59,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,3,9,12,32,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,3,11,12,3,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,3,11,20,6,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,3,12,10,52,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,3,18,14,34,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,3,28,13,2,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,4,2,12,39,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,5,23,14,22,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,7,12,19,33,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,7,20,18,4,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,7,27,9,37,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,7,31,18,1,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,8,1,18,28,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,8,2,14,40,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,8,3,11,5,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,8,11,21,0,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,8,18,20,55,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,8,20,20,22,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,8,25,13,27,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,9,12,13,1,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,9,27,12,10,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,9,29,15,15,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,10,3,10,55,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,10,3,11,44,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,10,8,17,24,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,10,15,19,44,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,10,17,16,43,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,10,27,14,15,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,10,29,15,38,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,10,30,16,23,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,11,2,16,47,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,11,29,14,3,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,12,12,19,16,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,12,19,13,35,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,12,28,20,19,15XX COMMERCIAL DR,Grandview-Woodland,494939.2671,5457603.2309
Other Theft,2020,12,12,13,0,14XX CHARLES ST,Grandview-Woodland,494634.3405,5457808.6614
Other Theft,2020,12,12,15,0,14XX CHARLES ST,Grandview-Woodland,494634.3405,5457808.6614
Other Theft,2020,4,22,11,17,14XX COMMERCIAL DR,Grandview-Woodland,494940.7071,5457688.0505
Other Theft,2020,11,18,10,47,14XX COMMERCIAL DR,Grandview-Woodland,494940.7071,5457688.0505
Other Theft,2020,9,24,21,30,12XX LAKEWOOD DR,Grandview-Woodland,495507.6683,5457869.6488
Other Theft,2020,1,17,1,25,16XX E 1ST AVE,Grandview-Woodland,494855.7915,5457431.2453
Other Theft,2020,3,4,10,56,16XX E 1ST AVE,Grandview-Woodland,494856.0732,5457431.2335
Other Theft,2020,4,21,10,5,16XX E 1ST AVE,Grandview-Woodland,494856.0732,5457431.2335
Other Theft,2020,1,27,19,30,16XX E 1ST AVE,Grandview-Woodland,494860.7599,5457421.8826
Other Theft,2020,11,12,11,28,16XX E 2ND AVE,Grandview-Woodland,494826.9911,5457325.7379
Other Theft,2020,11,18,7,52,16XX E 6TH AVE,Grandview-Woodland,494812.5925,5456923.9917
Other Theft,2020,3,2,10,5,16XX E 8TH AVE,Grandview-Woodland,494788.4208,5456720.4654
Other Theft,2020,11,27,0,44,16XX E GEORGIA ST,Grandview-Woodland,494794.5916,5458422.3716
Other Theft,2020,7,3,15,0,16XX E HASTINGS ST,Grandview-Woodland,494752.4299,5458723.3847
Other Theft,2020,3,19,11,26,16XX E PENDER ST,Grandview-Woodland,494792.0881,5458622.9092
Other Theft,2020,2,28,20,0,16XX GRANT ST,Grandview-Woodland,494839.3558,5457636.5403
Other Theft,2020,1,13,18,0,16XX GRANT ST,Grandview-Woodland,494841.9671,5457627.3628
Other Theft,2020,3,5,20,44,14XX E HASTINGS ST,Grandview-Woodland,494563.7471,5458727.4016
Other Theft,2020,4,30,6,41,14XX E PENDER ST,Grandview-Woodland,494589.8227,5458617.361
Other Theft,2020,5,11,12,49,14XX FRANCES ST,Grandview-Woodland,494525.8485,5458519.1233
Other Theft,2020,9,15,19,31,15XX COMMERCIAL DR,Grandview-Woodland,494939.2888,5457604.3799
Other Theft,2020,9,28,19,18,15XX COMMERCIAL DR,Grandview-Woodland,494939.2888,5457604.3799
Other Theft,2020,3,14,3,10,15XX E 3RD AVE,Grandview-Woodland,494659.5687,5457236.3594
Other Theft,2020,10,19,4,42,15XX E 3RD AVE,Grandview-Woodland,494659.5687,5457236.3594
Other Theft,2020,7,31,10,0,15XX E 4TH AVE,Grandview-Woodland,494705.8884,5457123.1927
Other Theft,2020,7,23,23,0,15XX E 8TH AVE,Grandview-Woodland,494657.2079,5456722.8689
Other Theft,2020,9,11,3,0,15XX E 8TH AVE,Grandview-Woodland,494699.3635,5456731.2422
Other Theft,2020,12,23,14,45,15XX E HASTINGS ST,Grandview-Woodland,494616.7843,5458726.4181
Other Theft,2020,1,17,16,28,15XX E HASTINGS ST,Grandview-Woodland,494620.9347,5458726.3382
Other Theft,2020,2,27,12,32,15XX E HASTINGS ST,Grandview-Woodland,494620.9347,5458726.3382
Other Theft,2020,3,2,15,52,15XX E HASTINGS ST,Grandview-Woodland,494620.9347,5458726.3382
Other Theft,2020,3,11,12,40,15XX E HASTINGS ST,Grandview-Woodland,494620.9347,5458726.3382
Other Theft,2020,3,16,17,52,15XX E HASTINGS ST,Grandview-Woodland,494620.9347,5458726.3382
Other Theft,2020,3,19,14,14,15XX E HASTINGS ST,Grandview-Woodland,494620.9347,5458726.3382
Other Theft,2020,3,19,14,19,15XX E HASTINGS ST,Grandview-Woodland,494620.9347,5458726.3382
Other Theft,2020,3,31,11,37,15XX E HASTINGS ST,Grandview-Woodland,494620.9347,5458726.3382
Other Theft,2020,4,3,13,21,15XX E HASTINGS ST,Grandview-Woodland,494620.9347,5458726.3382
Other Theft,2020,4,11,13,0,15XX E HASTINGS ST,Grandview-Woodland,494620.9347,5458726.3382
Other Theft,2020,5,1,14,20,15XX E HASTINGS ST,Grandview-Woodland,494620.9347,5458726.3382
Other Theft,2020,9,15,13,6,15XX E HASTINGS ST,Grandview-Woodland,494620.9347,5458726.3382
Other Theft,2020,10,16,17,51,15XX E HASTINGS ST,Grandview-Woodland,494620.9347,5458726.3382
Other Theft,2020,12,14,18,40,15XX E HASTINGS ST,Grandview-Woodland,494620.9347,5458726.3382
Other Theft,2020,10,23,23,30,15XX E HASTINGS ST,Grandview-Woodland,494702.2158,5458724.7723
Other Theft,2020,7,18,4,0,15XX E PENDER ST,Grandview-Woodland,494659.2267,5458616.1298
Other Theft,2020,8,7,9,40,15XX E PENDER ST,Grandview-Woodland,494659.2267,5458616.1298
Other Theft,2020,7,23,12,0,15XX E PENDER ST,Grandview-Woodland,494701.8719,5458615.3694
Other Theft,2020,7,26,0,0,15XX KITCHENER ST,Grandview-Woodland,494692.5787,5457709.3054
Other Theft,2020,9,21,11,15,16XX WILLIAM ST,Grandview-Woodland,494900.75,5457917.8731
Other Theft,2020,6,27,0,0,17XX CHARLES ST,Grandview-Woodland,494953.464,5457815.6458
Other Theft,2020,5,1,18,35,17XX CHARLES ST,Grandview-Woodland,494966.4634,5457806.379
Other Theft,2020,10,28,12,41,17XX CHARLES ST,Grandview-Woodland,494966.4634,5457806.379
Other Theft,2020,10,13,0,6,17XX CHARLES ST,Grandview-Woodland,495000.1367,5457815.207
Other Theft,2020,6,28,21,0,17XX COMMERCIAL DR,Grandview-Woodland,494926.7606,5457395.4262
Other Theft,2020,3,2,15,53,17XX COMMERCIAL DR,Grandview-Woodland,494935.8936,5457422.5516
Other Theft,2020,3,3,15,4,17XX COMMERCIAL DR,Grandview-Woodland,494935.8936,5457422.5516
Other Theft,2020,4,27,15,18,17XX COMMERCIAL DR,Grandview-Woodland,494935.9044,5457396.1932
Other Theft,2020,10,12,17,19,17XX COMMERCIAL DR,Grandview-Woodland,494935.9044,5457396.1932
Other Theft,2020,11,9,16,0,17XX COMMERCIAL DR,Grandview-Woodland,494935.9044,5457396.1932
Other Theft,2020,6,2,11,0,17XX COMMERCIAL DR,Grandview-Woodland,494935.9069,5457390.0056
Other Theft,2020,3,5,18,0,17XX COMMERCIAL DR,Grandview-Woodland,494935.9113,5457379.1569
Other Theft,2020,8,9,15,0,17XX E 1ST AVE,Grandview-Woodland,494961.2613,5457422.0241
Other Theft,2020,7,15,3,0,17XX E 1ST AVE,Grandview-Woodland,494996.7051,5457430.3003
Other Theft,2020,1,14,12,30,17XX E 2ND AVE,Grandview-Woodland,495009.3344,5457323.4136
Other Theft,2020,2,4,10,45,15XX WOODLAND DR,Grandview-Woodland,494661.4366,5457582.4461
Other Theft,2020,5,13,0,0,16XX ADANAC ST,Grandview-Woodland,494801.8464,5458312.3244
Other Theft,2020,5,16,0,0,16XX ADANAC ST,Grandview-Woodland,494801.8464,5458312.3244
Other Theft,2020,8,25,18,0,16XX CHARLES ST,Grandview-Woodland,494877.8917,5457816.3955
Other Theft,2020,4,24,16,40,16XX COMMERCIAL DR,Grandview-Woodland,494936.2464,5457445.5005
Other Theft,2020,7,8,10,30,16XX COMMERCIAL DR,Grandview-Woodland,494936.2464,5457445.5005
Other Theft,2020,9,18,11,43,16XX COMMERCIAL DR,Grandview-Woodland,494937.3266,5457500.498
Other Theft,2020,3,23,16,59,16XX COMMERCIAL DR,Grandview-Woodland,494937.3807,5457503.2726
Other Theft,2020,6,24,12,30,16XX COMMERCIAL DR,Grandview-Woodland,494937.4905,5457508.8635
Other Theft,2020,12,14,11,0,17XX E BROADWAY AV,Grandview-Woodland,494999.8456,5456623.7288
Other Theft,2020,1,14,9,45,17XX E BROADWAY AVE,Grandview-Woodland,494951.0401,5456624.5247
Other Theft,2020,2,5,21,43,17XX E BROADWAY AVE,Grandview-Woodland,494951.0401,5456624.5247
Other Theft,2020,12,29,8,15,17XX E BROADWAY AVE,Grandview-Woodland,494951.0401,5456624.5247
Other Theft,2020,4,6,19,48,17XX E BROADWAY AVE,Grandview-Woodland,495003.3523,5456623.6716
Other Theft,2020,6,30,8,58,17XX E BROADWAY AVE,Grandview-Woodland,495003.3523,5456623.6716
Other Theft,2020,11,15,22,30,16XX MCLEAN DR,Grandview-Woodland,494518.1209,5457454.1441
Other Theft,2020,3,9,16,18,16XX MCLEAN DR,Grandview-Woodland,494518.2639,5457463.8794
Other Theft,2020,1,1,1,0,16XX NAPIER ST,Grandview-Woodland,494923.032,5458018.925
Other Theft,2020,2,9,20,30,16XX NAPIER ST,Grandview-Woodland,494923.032,5458018.925
Other Theft,2020,2,23,11,30,16XX NAPIER ST,Grandview-Woodland,494923.032,5458018.925
Other Theft,2020,3,7,21,15,16XX NAPIER ST,Grandview-Woodland,494923.032,5458018.925
Other Theft,2020,9,11,17,0,16XX NAPIER ST,Grandview-Woodland,494923.032,5458018.925
Other Theft,2020,1,2,13,0,16XX NAPIER ST,Grandview-Woodland,494923.2387,5458018.9232
Other Theft,2020,3,7,22,0,16XX PARKER ST,Grandview-Woodland,494928.172,5458118.7164
Other Theft,2020,7,19,10,24,16XX PARKER ST,Grandview-Woodland,494931.6317,5458118.6748
Other Theft,2020,3,23,20,20,15XX POWELL ST,Grandview-Woodland,494636.66,5458946.5124
Other Theft,2020,9,17,11,36,15XX POWELL ST,Grandview-Woodland,494636.66,5458946.5124
Other Theft,2020,2,8,23,0,18XX ADANAC ST,Grandview-Woodland,495191.5054,5458305.4342
Other Theft,2020,9,2,16,13,18XX CLARK DR,Grandview-Woodland,494375.0548,5457289.853
Other Theft,2020,11,7,10,36,18XX COMMERCIAL DR,Grandview-Woodland,494926.5998,5457288.7465
Other Theft,2020,1,11,19,38,18XX COMMERCIAL DR,Grandview-Woodland,494935.8269,5457306.5988
Other Theft,2020,2,29,4,12,18XX COMMERCIAL DR,Grandview-Woodland,494935.8562,5457312.825
Other Theft,2020,2,2,21,55,18XX E HASTINGS ST,Grandview-Woodland,495079.3488,5458717.6124
Other Theft,2020,2,11,20,0,18XX E HASTINGS ST,Grandview-Woodland,495079.3488,5458717.6124
Other Theft,2020,2,16,17,0,18XX E HASTINGS ST,Grandview-Woodland,495079.3488,5458717.6124
Other Theft,2020,3,11,12,39,18XX E HASTINGS ST,Grandview-Woodland,495079.3488,5458717.6124
Other Theft,2020,6,19,19,19,18XX E HASTINGS ST,Grandview-Woodland,495079.3488,5458717.6124
Other Theft,2020,10,12,16,10,18XX E HASTINGS ST,Grandview-Woodland,495079.3488,5458717.6124
Other Theft,2020,11,28,17,3,18XX E HASTINGS ST,Grandview-Woodland,495079.3488,5458717.6124
Other Theft,2020,2,18,3,0,18XX E HASTINGS ST,Grandview-Woodland,495104.9076,5458726.321
Other Theft,2020,2,28,18,0,18XX E HASTINGS ST,Grandview-Woodland,495104.9076,5458726.321
Other Theft,2020,1,9,18,8,18XX E HASTINGS ST,Grandview-Woodland,495217.2481,5458715.2557
Other Theft,2020,12,23,8,20,18XX E HASTINGS ST,Grandview-Woodland,495221.0383,5458715.1913
Other Theft,2020,6,6,11,41,18XX E PENDER ST,Grandview-Woodland,495041.5152,5458609.507
Other Theft,2020,6,6,12,0,18XX E PENDER ST,Grandview-Woodland,495081.6493,5458618.186
Other Theft,2020,5,24,16,7,18XX FRANCES ST,Grandview-Woodland,495051.4711,5458516.9396
Other Theft,2020,6,4,17,22,18XX FRANCES ST,Grandview-Woodland,495054.7953,5458516.8707
Other Theft,2020,12,2,0,0,18XX FRANCES ST,Grandview-Woodland,495069.2004,5458507.4266
Other Theft,2020,12,21,0,0,18XX FRANCES ST,Grandview-Woodland,495098.5781,5458515.9645
Other Theft,2020,10,11,10,8,18XX FRANKLIN ST,Grandview-Woodland,495157.6667,5458818.6728
Other Theft,2020,12,17,10,0,18XX FRANKLIN ST,Grandview-Woodland,495167.5001,5458818.4951
Other Theft,2020,7,9,19,0,18XX GRANT ST,Grandview-Woodland,495132.9756,5457611.5238
Other Theft,2020,8,12,16,17,18XX PANDORA ST,Grandview-Woodland,495081.2213,5458920.6364
Other Theft,2020,11,5,1,8,18XX TRIUMPH ST,Grandview-Woodland,495082.473,5458987.4304
Other Theft,2020,4,2,15,30,19XX COMMERCIAL DR,Grandview-Woodland,494925.6523,5457180.8066
Other Theft,2020,1,28,16,0,19XX COMMERCIAL DR,Grandview-Woodland,494935.022,5457196.8002
Other Theft,2020,3,13,19,0,19XX COMMERCIAL DR,Grandview-Woodland,494935.4051,5457224.0426
Other Theft,2020,6,25,1,0,19XX E 1ST AVE,Grandview-Woodland,495225.2163,5457428.9472
Other Theft,2020,11,22,0,0,19XX E 5TH AVE,Grandview-Woodland,495298.1274,5457017.4778
Other Theft,2020,4,25,7,20,19XX E GEORGIA ST,Grandview-Woodland,495260.8997,5458395.0058
Other Theft,2020,6,21,16,52,19XX FRANKLIN ST,Grandview-Woodland,495276.3515,5458826.1181
Other Theft,2020,12,3,13,42,19XX GRAVELEY ST,Grandview-Woodland,495263.2521,5457529.3648
Other Theft,2020,3,11,4,37,19XX PANDORA ST,Grandview-Woodland,495239.7784,5458918.4346
Other Theft,2020,1,15,11,40,19XX POWELL ST,Grandview-Woodland,495242.3016,5459126.87
Other Theft,2020,4,12,21,0,17XX E GEORGIA ST,Grandview-Woodland,494921.8411,5458420.2667
Other Theft,2020,2,5,14,4,17XX E PENDER ST,Grandview-Woodland,494919.3626,5458620.6769
Other Theft,2020,2,19,18,8,17XX E PENDER ST,Grandview-Woodland,494919.3626,5458620.6769
Other Theft,2020,6,22,6,0,17XX E PENDER ST,Grandview-Woodland,494926.4997,5458611.41
Other Theft,2020,10,30,9,45,17XX GRAVELEY ST,Grandview-Woodland,495024.7213,5457524.5474
Other Theft,2020,4,28,12,0,17XX KITCHENER ST,Grandview-Woodland,494995.4278,5457715.2905
Other Theft,2020,5,8,20,0,17XX KITCHENER ST,Grandview-Woodland,495014.5561,5457715.1494
Other Theft,2020,3,13,16,44,16XX VENABLES ST,Grandview-Woodland,494831.6457,5458220.7191
Other Theft,2020,12,3,11,51,18XX E 7TH AVE,Grandview-Woodland,495106.3196,5456828.2981
Other Theft,2020,8,4,23,17,18XX E 8TH AVE,Grandview-Woodland,495130.7915,5456718.3293
Other Theft,2020,1,1,0,1,18XX E GEORGIA ST,Grandview-Woodland,495141.1042,5458406.0041
Other Theft,2020,9,11,11,30,18XX E GEORGIA ST,Grandview-Woodland,495141.1042,5458406.0041
Other Theft,2020,10,7,20,9,19XX POWELL ST,Grandview-Woodland,495319.2012,5459127.4114
Other Theft,2020,4,21,12,39,1X LAKEWOOD DR,Grandview-Woodland,495523.0435,5459098.7609
Other Theft,2020,1,14,22,0,1XX TEMPLETON DR,Grandview-Woodland,495652.2267,5458946.1336
Other Theft,2020,10,5,0,0,17XX KITCHENER ST,Grandview-Woodland,495028.4635,5457715.047
Other Theft,2020,7,9,4,0,17XX PANDORA ST,Grandview-Woodland,495022.0734,5458930.6353
Other Theft,2020,11,16,3,11,17XX PARKER ST,Grandview-Woodland,495013.8108,5458108.6197
Other Theft,2020,1,6,20,20,20XX E HASTINGS ST,Grandview-Woodland,495498.5008,5458710.9399
Other Theft,2020,1,21,7,10,20XX E HASTINGS ST,Grandview-Woodland,495498.5008,5458710.9399
Other Theft,2020,2,3,16,5,20XX E HASTINGS ST,Grandview-Woodland,495498.5008,5458710.9399
Other Theft,2020,2,11,12,19,20XX E HASTINGS ST,Grandview-Woodland,495498.5008,5458710.9399
Other Theft,2020,2,17,11,10,20XX E HASTINGS ST,Grandview-Woodland,495498.5008,5458710.9399
Other Theft,2020,3,18,10,55,20XX E HASTINGS ST,Grandview-Woodland,495498.5008,5458710.9399
Other Theft,2020,4,8,14,49,20XX E HASTINGS ST,Grandview-Woodland,495498.5008,5458710.9399
